UniqueID	Family	Loc	DTB	PTUtB	MPTUtB	DTF	PTUtF	MPTUtF	LfL	Main	Caul	Basal	Hi_Order	Branch	SIL_num	QTL3.44_BranchinH	QTL2.03_BranchinK	QTL5.25_BranchinN	QTL5.92_BranchinN	QTL4.03_LfLinH	QTL4.28_LfLinH	QTL5.82_LfLinH	QTL4.39_LfLinK	QTL4.73_LfLinK	QTL5.32_LfLinN	QTL3.39_LfLinV	QTL5.06_LfLinV	QTL5.90_LfLinV	QTL1.04_MPTUtBinH	QTL2.48_MPTUtBinH	QTL4.07_MPTUtBinH	QTL4.43_MPTUtBinH	QTL5.92_MPTUtBinH	QTL1.04_MPTUtBinK	QTL1.13_MPTUtBinK	QTL4.04_MPTUtBinK	QTL5.27_MPTUtBinK	QTL5.95_MPTUtBinK	QTL1.15_MPTUtBinN	QTL4.01_MPTUtBinN	QTL5.24_MPTUtBinN	QTL2.02_MPTUtBinV	QTL5.06_MPTUtBinV	QTL5.95_MPTUtBinV	QTL1.05_MPTUtFinH	QTL2.52_MPTUtFinH	QTL4.05_MPTUtFinH	QTL4.43_MPTUtFinH	QTL5.26_MPTUtFinH	QTL1.04_MPTUtFinK	QTL2.22_MPTUtFinK	QTL3.80_MPTUtFinK	QTL5.92_MPTUtFinK	QTL1.84_MPTUtFinN	QTL4.01_MPTUtFinN	QTL5.25_MPTUtFinN	QTL2.18_MPTUtFinV	QTL5.90_MPTUtFinV	QTL3.35_SIL_numinH	QTL4.54_SIL_numinH	QTL2.03_SIL_numinK	QTL1.04_SIL_numinN	QTL2.26_SIL_numinN	QTL5.26_SIL_numinN
LerCvi142	Lcv	N	35	6031.055815	2208.784515	52	7233.464474	2656.831139	13.8	0	0	0	0	0	0	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	N	40	6485.152381	2375.703376	46	6968.525863	2553.647437	10.7	1	1	2	1	4	31	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	N	34	6031.055815	2208.784515	43	6846.984027	2508.856526	17.1	0	0	0	0	0	0	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	N	34	6031.055815	2208.784515	43	6846.984027	2508.856526	7.4	0	0	0	0	0	0	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	N	38	6485.152381	2375.703376	43	6914.169041	2533.582156	11.1	0	0	0	0	0	0	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	N	64	7930.128366	2941.597467	80	8299.395384	3118.038514	11	0	0	0	0	0	0	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	N	31	6031.055815	2208.784515	45	7113.383366	2608.616232	10.7	1	0	0	0	1	3	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	N	28	5715.442862	2093.151971	41	6914.169041	2533.582156	12.6	0	0	0	0	0	0	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	N	31	6031.055815	2208.784515	55	7610.302875	2809.432784	12.2	0	0	0	0	0	0	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	N	31	6031.055815	2208.784515	41	6914.169041	2533.582156	12	0	0	0	0	0	0	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	V	98	5895.897659	3443.057075	109	7102.871252	4366.664097	62.55	1	5	24	75	100	1241	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	V	56	3159.566861	1510.97699	105	6729.995331	4081.086613	19.65	1	1	6	22	29	471	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi142	Lcv	V	68	3916.816294	1999.997147	88	5320.533337	3005.23094	27.44	1	3	10	37	48	972	-0.1748	-0.5788	-0.4127	-0.106	13.4292	-7.3801	-10.2305	-4.097	6.9566	5.0423	29.7204	44.1355	26.0923	-129.952	45.6056	9.5962	-30.5557	90.2109	-215.659	-35.3456	-33.6014	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	100.011	79.5342	-121.92	47.5065	-39.3851	-85.719	-39.3421	-515.436	97.9704	201.864	-145.4297	-34.8946	-11.7692	111.4453	270.242	166.4453	-74.8474	-49.104	-27.0566	1.6046	0.6736	-1.5727
LerCvi151	Lcv	H	132	3078.424603	1655.647876	153	3663.580621	2240.803894	14.6	0	0	6	5	11	225	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	H	130	3008.494034	1585.717307	154	3663.580621	2240.803894	15.7	0	0	6	6	12	282	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	H	132	3078.424603	1655.647876	153	3663.580621	2240.803894	13.4	1	2	4	11	16	271	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	H	131	3078.424603	1655.647876	156	3768.726495	2345.949768	15.1	1	1	8	29	38	783	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	H	132	3078.424603	1655.647876	157	3768.726495	2345.949768	14.9	1	2	6	12	19	386	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	K	123	4777.791301	2214.510537	200	8785.685786	6217.256028	14.8	0	0	6	17	23	333	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	K	127	4892.696351	2324.552185	195	8290.650401	5722.220643	13.7	0	0	10	1	11	226	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	K	149	5274.223676	2705.793918	154	5569.614173	3001.184415	9.2	1	1	9	18	28	418	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	N	46	6968.525863	2553.647437	59	7610.302875	2809.432784	13	0	0	0	0	0	0	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	N	46	6968.525863	2553.647437	63	7818.019787	2894.06401	16.3	1	0	0	0	1	3	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	N	43	6846.984027	2508.856526	55	7454.443075	2746.231242	16.1	0	0	0	0	0	0	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	N	55	7454.443075	2746.231242	78	8229.961374	3082.21473	10.8	0	0	0	0	0	0	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	N	58	7610.302875	2809.432784	81	8299.395384	3118.038514	18.1	0	0	0	0	0	0	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	N	55	7610.302875	2809.432784	87	8470.153729	3215.632967	17.7	0	0	0	0	0	0	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	V	69	3916.816294	1999.997147	84	4914.358712	2700.552173	24.18	1	2	5	8	14	210	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	V	86	5072.231023	2817.879727	105	6729.995331	4081.086613	24.85	1	3	7	22	30	406	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi151	Lcv	V	75	4373.833156	2309.919591	96	5895.897659	3443.057075	28.2	1	3	6	12	19	261	-3.3298	-0.5788	-0.4443	-0.0028	-6.0419	-52.8405	-10.2305	-4.0975	-8.0418	-9.6437	-18.3543	44.1355	27.8842	48.261	79.2822	-43.9696	-30.5557	-34.8169	-24.2545	-43.5886	-8.8356	133.209	80.6585	12.6211	-71.6596	146.124	45.8124	100.011	30.7055	-122.0864	47.5065	-115.9704	-85.719	-39.352	-102.3765	74.6657	201.864	140.441	33.8435	-40.6362	120.744	267.5709	119.7402	-74.8465	-49.104	-27.0566	0.1108	-0.4373	-1.5728
LerCvi152	Lcv	H	129	3008.494034	1585.717307	150	3557.748974	2134.972247	14.7	0	0	6	11	17	313	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	H	126	2948.265645	1525.488918	148	3421.312554	1998.535826	13.7	1	2	5	45	51	920	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	H	132	3078.424603	1655.647876	150	3557.748974	2134.972247	14.8	1	2	4	22	27	509	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	H	132	3078.424603	1655.647876	150	3557.748974	2134.972247	14.4	1	3	3	5	9	225	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	K	52	3658.800016	1378.147438	117	4593.915862	2041.961557	15.1	0	0	8	21	29	608	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	K	45	3515.536813	1317.677395	117	4593.915862	2041.961557	13.1	0	0	6	41	47	1052	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	K	49	3632.461923	1366.620678	109	4388.489425	1851.445474	15.1	1	5	8	74	83	1627	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	K	44	3515.536813	1317.677395	93	4222.801586	1709.563445	14.3	0	0	5	31	36	720	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	K	42	3436.625481	1285.267578	113	4497.912939	1952.298119	9.8	0	0	5	37	42	771	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	K	70	4001.780745	1571.385376	128	4899.858094	2331.535327	18.5	1	4	5	58	64	1682	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
LerCvi152	Lcv	N	35	6031.055815	2208.784515	43	6765.644048	2478.923615	12.2	0	0	0	0	0	0	-3.3298	-0.5788	-0.4127	-0.106	-36.0695	-40.2935	-10.2305	-4.097	-1.1312	-9.6451	-18.3543	3.8776	26.0923	-129.952	45.6056	9.6474	-30.5557	90.2109	-215.659	-35.3456	-53.2042	133.209	86.8582	-97.4944	-22.4432	67.7281	45.8124	6.7561	79.5342	-121.92	47.5065	-39.0939	-85.719	-39.3421	-515.436	74.6656	201.8632	-145.4297	-19.0129	-11.7692	111.4453	28.9713	166.4453	-74.8465	-49.104	-27.0566	1.6046	-0.4373	-1.5727
